Reference1,Dataset1,Reference2,Dataset2,SampleNameSimilarity,LocationSimilarity,AuthorOverlap,Same
"SCHILLING,1983",42-1,"SCHILLING,1983",42-2,1.0,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1983",42-2,1.0,1,1,1
"SCHILLING,1983",42-1,"POREDA,1986",120-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"POREDA,1986",120-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"HART,1973",181-1,0.6666666666666667,1,1,1
"SCHILLING,1983",42-1,"ROWE,1979",199-1,0.8571428571428572,1,1,1
"SCHILLING,1983",42-1,"SUN,1975",323-1,0.8571428571428572,1,1,1
"SCHILLING,1983",42-1,"SUN,1975",323-2,0.8571428571428572,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1973",324-1,0.46153846153846156,1,1,1
"SCHILLING,1983",42-1,"SCHILLING,1973",324-1,0.46153846153846156,1,1,1
"SCHILLING,1983",42-1,"MICHAEL,1998",808-1,0.9,1,0,1
"SCHILLING,1983",42-1,"HANAN,2000",955-1,1.0,1,1,1
"SCHILLING,1983",42-1,"HANAN,2000",955-1,1.0,1,1,1
"SCHILLING,1983",42-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"SCHILLING,1983",42-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"SCHILLING,1983",42-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1983",42-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1983",42-2,1.0,1,1,1
"SCHILLING,1983",42-2,"POREDA,1986",120-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"POREDA,1986",120-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"HART,1973",181-1,0.6666666666666667,1,1,1
"SCHILLING,1983",42-2,"ROWE,1979",199-1,0.8571428571428572,1,1,1
"SCHILLING,1983",42-2,"SUN,1975",323-1,0.8571428571428572,1,1,1
"SCHILLING,1983",42-2,"SUN,1975",323-2,0.8571428571428572,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1973",324-1,0.46153846153846156,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1973",324-1,0.46153846153846156,1,1,1
"SCHILLING,1983",42-2,"MICHAEL,1998",808-1,0.9,1,0,1
"SCHILLING,1983",42-2,"HANAN,2000",955-1,1.0,1,1,1
"SCHILLING,1983",42-2,"HANAN,2000",955-1,1.0,1,1,1
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"POREDA,1986",120-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"POREDA,1986",120-1,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"HART,1973",181-1,0.6666666666666667,1,1,1
"SCHILLING,1983",42-2,"ROWE,1979",199-1,0.8571428571428572,1,1,1
"SCHILLING,1983",42-2,"SUN,1975",323-1,0.8571428571428572,1,1,1
"SCHILLING,1983",42-2,"SUN,1975",323-2,0.8571428571428572,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1973",324-1,0.46153846153846156,1,1,1
"SCHILLING,1983",42-2,"SCHILLING,1973",324-1,0.46153846153846156,1,1,1
"SCHILLING,1983",42-2,"MICHAEL,1998",808-1,0.9,1,0,1
"SCHILLING,1983",42-2,"HANAN,2000",955-1,1.0,1,1,1
"SCHILLING,1983",42-2,"HANAN,2000",955-1,1.0,1,1,1
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"SCHILLING,1983",42-2,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"POREDA,1986",120-1,1.0,1,1,1
"POREDA,1986",120-1,"HART,1973",181-1,0.625,1,1,1
"POREDA,1986",120-1,"ROWE,1979",199-1,0.8181818181818181,1,1,1
"POREDA,1986",120-1,"SUN,1975",323-1,0.8181818181818181,1,1,1
"POREDA,1986",120-1,"SUN,1975",323-2,0.8181818181818181,1,1,1
"POREDA,1986",120-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"POREDA,1986",120-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"POREDA,1986",120-1,"MICHAEL,1998",808-1,0.8571428571428572,1,0,1
"POREDA,1986",120-1,"HANAN,2000",955-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"HANAN,2000",955-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.8,1,0,1
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.8,1,0,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"KELLEY,2013",2129-SUPP 6,0.9090909090909091,1,1,1
"POREDA,1986",120-1,"KELLEY,2013",2129-SUPP 8,0.9090909090909091,1,1,1
"POREDA,1986",120-1,"HART,1973",181-1,0.625,1,1,1
"POREDA,1986",120-1,"ROWE,1979",199-1,0.8181818181818181,1,1,1
"POREDA,1986",120-1,"SUN,1975",323-1,0.8181818181818181,1,1,1
"POREDA,1986",120-1,"SUN,1975",323-2,0.8181818181818181,1,1,1
"POREDA,1986",120-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"POREDA,1986",120-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"POREDA,1986",120-1,"MICHAEL,1998",808-1,0.8571428571428572,1,0,1
"POREDA,1986",120-1,"HANAN,2000",955-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"HANAN,2000",955-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.8,1,0,1
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.8,1,0,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"BLICHERT-TOFT,2005",1282-1,0.9523809523809523,1,1,1
"POREDA,1986",120-1,"KELLEY,2013",2129-SUPP 6,0.9090909090909091,1,1,1
"POREDA,1986",120-1,"KELLEY,2013",2129-SUPP 8,0.9090909090909091,1,1,1
"HART,1973",181-1,"ROWE,1979",199-1,0.5,1,1,1
"HART,1973",181-1,"SUN,1975",323-1,0.5,1,1,1
"HART,1973",181-1,"SUN,1975",323-2,0.5,1,1,1
"HART,1973",181-1,"SCHILLING,1973",324-1,0.75,1,1,1
"HART,1973",181-1,"SCHILLING,1973",324-1,0.75,1,1,1
"HART,1973",181-1,"MICHAEL,1998",808-1,0.5333333333333333,1,0,1
"HART,1973",181-1,"HANAN,2000",955-1,0.6666666666666667,1,1,1
"HART,1973",181-1,"HANAN,2000",955-1,0.6666666666666667,1,1,1
"HART,1973",181-1,"UNNI,1976",1092-5,0.4285714285714286,1,0,1
"HART,1973",181-1,"UNNI,1976",1092-5,0.4285714285714286,1,0,1
"HART,1973",181-1,"BLICHERT-TOFT,2005",1282-1,0.6666666666666667,1,1,1
"HART,1973",181-1,"BLICHERT-TOFT,2005",1282-1,0.6666666666666667,1,1,1
"HART,1973",181-1,"BLICHERT-TOFT,2005",1282-1,0.6666666666666667,1,1,1
"HART,1973",181-1,"BLICHERT-TOFT,2005",1282-1,0.6666666666666667,1,1,1
"HART,1973",181-1,"KELLEY,2013",2129-SUPP 6,0.625,1,1,1
"HART,1973",181-1,"KELLEY,2013",2129-SUPP 8,0.625,1,1,1
"ROWE,1979",199-1,"SUN,1975",323-1,0.9090909090909091,1,1,1
"ROWE,1979",199-1,"SUN,1975",323-2,0.9090909090909091,1,1,1
"ROWE,1979",199-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"ROWE,1979",199-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"ROWE,1979",199-1,"MICHAEL,1998",808-1,0.9523809523809523,1,0,1
"ROWE,1979",199-1,"HANAN,2000",955-1,0.8571428571428572,1,1,1
"ROWE,1979",199-1,"HANAN,2000",955-1,0.8571428571428572,1,1,1
"ROWE,1979",199-1,"UNNI,1976",1092-5,0.9,1,0,1
"ROWE,1979",199-1,"UNNI,1976",1092-5,0.9,1,0,1
"ROWE,1979",199-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"ROWE,1979",199-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"ROWE,1979",199-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"ROWE,1979",199-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"ROWE,1979",199-1,"KELLEY,2013",2129-SUPP 6,0.9090909090909091,1,1,1
"ROWE,1979",199-1,"KELLEY,2013",2129-SUPP 8,0.9090909090909091,1,1,1
"SUN,1975",323-1,"SUN,1975",323-2,1.0,1,1,1
"SUN,1975",323-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"SUN,1975",323-1,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"SUN,1975",323-1,"MICHAEL,1998",808-1,0.9523809523809523,1,0,1
"SUN,1975",323-1,"HANAN,2000",955-1,0.8571428571428572,1,1,1
"SUN,1975",323-1,"HANAN,2000",955-1,0.8571428571428572,1,1,1
"SUN,1975",323-1,"UNNI,1976",1092-5,0.9,1,0,1
"SUN,1975",323-1,"UNNI,1976",1092-5,0.9,1,0,1
"SUN,1975",323-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-1,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-1,"KELLEY,2013",2129-SUPP 6,0.8181818181818181,1,1,1
"SUN,1975",323-1,"KELLEY,2013",2129-SUPP 8,0.8181818181818181,1,1,1
"SUN,1975",323-2,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"SUN,1975",323-2,"SCHILLING,1973",324-1,0.4285714285714286,1,1,1
"SUN,1975",323-2,"MICHAEL,1998",808-1,0.9523809523809523,1,0,1
"SUN,1975",323-2,"HANAN,2000",955-1,0.8571428571428572,1,1,1
"SUN,1975",323-2,"HANAN,2000",955-1,0.8571428571428572,1,1,1
"SUN,1975",323-2,"UNNI,1976",1092-5,0.9,1,0,1
"SUN,1975",323-2,"UNNI,1976",1092-5,0.9,1,0,1
"SUN,1975",323-2,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-2,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-2,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-2,"BLICHERT-TOFT,2005",1282-1,0.8571428571428572,1,1,1
"SUN,1975",323-2,"KELLEY,2013",2129-SUPP 6,0.8181818181818181,1,1,1
"SUN,1975",323-2,"KELLEY,2013",2129-SUPP 8,0.8181818181818181,1,1,1
"SCHILLING,1973",324-1,"SCHILLING,1973",324-1,1.0,1,1,1
"SCHILLING,1973",324-1,"MICHAEL,1998",808-1,0.46153846153846156,1,0,1
"SCHILLING,1973",324-1,"HANAN,2000",955-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"HANAN,2000",955-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,1
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"KELLEY,2013",2129-SUPP 6,0.4285714285714286,1,1,1
"SCHILLING,1973",324-1,"KELLEY,2013",2129-SUPP 8,0.4285714285714286,1,1,1
"SCHILLING,1973",324-1,"MICHAEL,1998",808-1,0.46153846153846156,1,0,1
"SCHILLING,1973",324-1,"HANAN,2000",955-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"HANAN,2000",955-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,1
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"BLICHERT-TOFT,2005",1282-1,0.46153846153846156,1,1,1
"SCHILLING,1973",324-1,"KELLEY,2013",2129-SUPP 6,0.4285714285714286,1,1,1
"SCHILLING,1973",324-1,"KELLEY,2013",2129-SUPP 8,0.4285714285714286,1,1,1
"MICHAEL,1998",808-1,"HANAN,2000",955-1,0.9,1,0,1
"MICHAEL,1998",808-1,"HANAN,2000",955-1,0.9,1,0,1
"MICHAEL,1998",808-1,"UNNI,1976",1092-5,0.9473684210526316,1,0,1
"MICHAEL,1998",808-1,"UNNI,1976",1092-5,0.9473684210526316,1,0,1
"MICHAEL,1998",808-1,"BLICHERT-TOFT,2005",1282-1,0.9,1,0,1
"MICHAEL,1998",808-1,"BLICHERT-TOFT,2005",1282-1,0.9,1,0,1
"MICHAEL,1998",808-1,"BLICHERT-TOFT,2005",1282-1,0.9,1,0,1
"MICHAEL,1998",808-1,"BLICHERT-TOFT,2005",1282-1,0.9,1,0,1
"MICHAEL,1998",808-1,"KELLEY,2013",2129-SUPP 6,0.8571428571428572,1,0,1
"MICHAEL,1998",808-1,"KELLEY,2013",2129-SUPP 8,0.8571428571428572,1,0,1
"HANAN,2000",955-1,"HANAN,2000",955-1,1.0,1,1,1
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"HANAN,2000",955-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"HANAN,2000",955-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"HANAN,2000",955-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"UNNI,1976",1092-5,"UNNI,1976",1092-5,1.0,1,1,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 6,0.8,1,0,1
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 8,0.8,1,0,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"BLICHERT-TOFT,2005",1282-1,0.8421052631578947,1,0,1
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 6,0.8,1,0,1
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 8,0.8,1,0,1
"BLICHERT-TOFT,2005",1282-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"BLICHERT-TOFT,2005",1282-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"BLICHERT-TOFT,2005",1282-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"BLICHERT-TOFT,2005",1282-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"BLICHERT-TOFT,2005",1282-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"BLICHERT-TOFT,2005",1282-1,"BLICHERT-TOFT,2005",1282-1,1.0,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 6,0.9523809523809523,1,1,1
"BLICHERT-TOFT,2005",1282-1,"KELLEY,2013",2129-SUPP 8,0.9523809523809523,1,1,1
"KELLEY,2013",2129-SUPP 6,"KELLEY,2013",2129-SUPP 8,1.0,1,1,1
"SCHILLING,1983",42-1,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"SCHILLING,1983",42-1,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"SCHILLING,1983",42-1,"MICHAEL,1998",808-1,0.8,1,0,0
"SCHILLING,1983",42-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"SCHILLING,1983",42-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"SCHILLING,1983",42-2,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"SCHILLING,1983",42-2,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"SCHILLING,1983",42-2,"MICHAEL,1998",808-1,0.8,1,0,0
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"SCHILLING,1983",42-2,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"SCHILLING,1983",42-2,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"SCHILLING,1983",42-2,"MICHAEL,1998",808-1,0.8,1,0,0
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"SCHILLING,1983",42-2,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"POREDA,1986",120-1,"MOORE,1973",141-RM,0.8695652173913043,1,1,0
"POREDA,1986",120-1,"ROWE,1979",199-1,0.7272727272727273,1,1,0
"POREDA,1986",120-1,"MICHAEL,1998",808-1,0.7619047619047619,1,0,0
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.7,1,0,0
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.7,1,0,0
"POREDA,1986",120-1,"MOORE,1973",141-RM,0.8695652173913043,1,1,0
"POREDA,1986",120-1,"ROWE,1979",199-1,0.7272727272727273,1,1,0
"POREDA,1986",120-1,"MICHAEL,1998",808-1,0.7619047619047619,1,0,0
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.7,1,0,0
"POREDA,1986",120-1,"UNNI,1976",1092-5,0.7,1,0,0
"HART,1973",181-1,"MOORE,1973",141-RM,0.5882352941176471,1,1,0
"HART,1973",181-1,"ROWE,1979",199-1,0.5,1,1,0
"HART,1973",181-1,"MICHAEL,1998",808-1,0.5333333333333333,1,0,0
"HART,1973",181-1,"UNNI,1976",1092-5,0.4285714285714286,1,0,0
"HART,1973",181-1,"UNNI,1976",1092-5,0.4285714285714286,1,0,0
"ROWE,1979",199-1,"MOORE,1973",141-RM,0.782608695652174,1,1,0
"ROWE,1979",199-1,"ROWE,1979",199-1,0.9090909090909091,1,1,0
"ROWE,1979",199-1,"MICHAEL,1998",808-1,0.8571428571428572,1,0,0
"ROWE,1979",199-1,"UNNI,1976",1092-5,0.8,1,0,0
"ROWE,1979",199-1,"UNNI,1976",1092-5,0.8,1,0,0
"SUN,1975",323-1,"MOORE,1973",141-RM,0.782608695652174,1,1,0
"SUN,1975",323-1,"ROWE,1979",199-1,0.8181818181818181,1,1,0
"SUN,1975",323-1,"MICHAEL,1998",808-1,0.8571428571428572,1,0,0
"SUN,1975",323-1,"UNNI,1976",1092-5,0.8,1,0,0
"SUN,1975",323-1,"UNNI,1976",1092-5,0.8,1,0,0
"SUN,1975",323-2,"MOORE,1973",141-RM,0.782608695652174,1,1,0
"SUN,1975",323-2,"ROWE,1979",199-1,0.8181818181818181,1,1,0
"SUN,1975",323-2,"MICHAEL,1998",808-1,0.8571428571428572,1,0,0
"SUN,1975",323-2,"UNNI,1976",1092-5,0.8,1,0,0
"SUN,1975",323-2,"UNNI,1976",1092-5,0.8,1,0,0
"SCHILLING,1973",324-1,"MOORE,1973",141-RM,0.4,1,1,0
"SCHILLING,1973",324-1,"ROWE,1979",199-1,0.4285714285714286,1,1,0
"SCHILLING,1973",324-1,"MICHAEL,1998",808-1,0.46153846153846156,1,0,0
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,0
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,0
"SCHILLING,1973",324-1,"MOORE,1973",141-RM,0.4,1,1,0
"SCHILLING,1973",324-1,"ROWE,1979",199-1,0.4285714285714286,1,1,0
"SCHILLING,1973",324-1,"MICHAEL,1998",808-1,0.46153846153846156,1,0,0
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,0
"SCHILLING,1973",324-1,"UNNI,1976",1092-5,0.5,1,0,0
"MICHAEL,1998",808-1,"MOORE,1973",141-RM,0.8181818181818181,1,0,0
"MICHAEL,1998",808-1,"ROWE,1979",199-1,0.8571428571428572,1,0,0
"MICHAEL,1998",808-1,"MICHAEL,1998",808-1,0.9,1,1,0
"MICHAEL,1998",808-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,0
"MICHAEL,1998",808-1,"UNNI,1976",1092-5,0.8421052631578947,1,0,0
"HANAN,2000",955-1,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"HANAN,2000",955-1,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"HANAN,2000",955-1,"MICHAEL,1998",808-1,0.8,1,0,0
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"HANAN,2000",955-1,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"HANAN,2000",955-1,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"HANAN,2000",955-1,"MICHAEL,1998",808-1,0.8,1,0,0
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"HANAN,2000",955-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"UNNI,1976",1092-5,"MOORE,1973",141-RM,0.7619047619047619,1,0,0
"UNNI,1976",1092-5,"ROWE,1979",199-1,0.8,1,0,0
"UNNI,1976",1092-5,"MICHAEL,1998",808-1,0.8421052631578947,1,0,0
"UNNI,1976",1092-5,"UNNI,1976",1092-5,0.8888888888888888,1,1,0
"UNNI,1976",1092-5,"UNNI,1976",1092-5,0.8888888888888888,1,1,0
"UNNI,1976",1092-5,"MOORE,1973",141-RM,0.7619047619047619,1,0,0
"UNNI,1976",1092-5,"ROWE,1979",199-1,0.8,1,0,0
"UNNI,1976",1092-5,"MICHAEL,1998",808-1,0.8421052631578947,1,0,0
"UNNI,1976",1092-5,"UNNI,1976",1092-5,0.8888888888888888,1,1,0
"UNNI,1976",1092-5,"UNNI,1976",1092-5,0.8888888888888888,1,1,0
"BLICHERT-TOFT,2005",1282-1,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"BLICHERT-TOFT,2005",1282-1,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"BLICHERT-TOFT,2005",1282-1,"MICHAEL,1998",808-1,0.8,1,0,0
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"BLICHERT-TOFT,2005",1282-1,"UNNI,1976",1092-5,0.736842105263158,1,0,0
"BLICHERT-TOFT,2005",1282-1,"MOORE,1973",141-RM,0.8181818181818181,1,1,0
"BLICHERT-TOFT,2005",1282-1,"ROWE,1979",199-1,0.7619047619047619,1,1,0
"BLICHERT-TOFT,2005",1282-1,"MICHAEL,1998",808-1,0.8,1,0,0
